smiles,pert_iname,broad_id,activity_model_0,activity_model_1,activity_model_2,activity_model_3,activity_model_4,activity_model_5,activity_model_6,activity_model_7,activity_model_8,activity_model_9
Cn1cnc2n(C)c(=O)[nH]c(=O)c12,theobromine,BRD-K34888156-001-11-2,0.28755572,0.19219637,0.4385131,0.39824528,0.20665245,0.32526097,0.21757944,0.4451217,0.27989563,0.4192818
CCCn1c2nc[nH]c2c(=O)[nH]c1=O,enprofylline,BRD-K35007173-001-07-5,0.42986566,0.24582912,0.86292875,0.32733297,0.6249489,0.5762745,0.4670361,0.28526607,0.113450035,0.6023904
CCCC(=O)N1CCCN(CC1)c1nc(N)c2cc(OC)c(OC)cc2n1,bunazosin,BRD-K35034482-001-01-8,0.22792345,0.1720066,0.2937069,0.07919587,0.21262535,0.45664236,0.22498111,0.14522171,0.102235846,0.2286374
C[C@@H]1CC[C@@]2(CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@@]34C)[C@@H]2[C@H]1C)C(O)=O,asiatic-acid,BRD-K35079116-001-02-5,0.027706817,0.04221665,0.050176345,0.049621757,0.07625631,0.19107491,0.08572329,0.017842162,0.010295635,0.10495706
CCCCCCCCCCCCCCCC=O,1-hexadecanal,BRD-K35114608-001-01-7,0.48240554,0.6911655,0.503197,0.58880556,0.5084203,0.6336259,0.75104725,0.6928655,0.52820146,0.7217303
C[C@H](NC(=O)C(C)(C)Oc1ccc(cn1)C(F)(F)F)[C@@H](Cc1ccc(Cl)cc1)c1cccc(c1)C#N,taranabant,BRD-K35169477-001-01-9,0.32422,0.18942717,0.47623494,0.64231277,0.062157184,0.19748989,0.540779,0.6640281,0.10821058,0.5947718
CCCCCCCC(O)=O,caprylic-acid,BRD-K35170555-001-09-5,0.14923786,0.28144485,0.32035857,0.4763002,0.27233607,0.4690054,0.5026431,0.46500736,0.35497597,0.5131647
C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@H]2[C@@]2(C)C=CC(=O)C=C12,methylprednisolone,BRD-K35240538-001-24-7,0.008866299,0.023383878,0.018246703,0.018386733,0.033267844,0.058799166,0.014810079,0.009315551,0.023194699,0.16707438
CC(C)C(=O)OCC(=O)[C@@]12O[C@@H](O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]21C)C1CCCCC1,ciclesonide,BRD-K35245662-001-01-2,0.0010078287,0.011325713,0.0039073834,0.0004917158,0.0036961455,0.025482036,8.6327345e-05,0.00010710416,0.00095122145,0.035594273
C[C@H](NC(=O)[C@@H](Cc1c(C)[nH]c2ccccc12)NC(=O)[C@@H](N)Cc1cnc[nH]1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](Cc1ccccc1)C(=O)N[C@@H](CCCCN)C(N)=O,examorelin,BRD-K35304636-001-01-0,0.6660002,0.0101716025,0.89225125,0.9543301,0.49094716,0.46731672,0.8078641,0.9638382,0.11993594,0.9770553
CN1CCN(Cc2ccc(NC(=O)c3ccc(C)c(c3)C#Cc3cnc4n[nH]cc4c3)cc2C(F)(F)F)CC1,GZD824,BRD-K35329391-334-01-7,0.79414326,0.7855384,0.2782596,0.19774202,0.83389884,0.7411387,0.77929235,0.5128009,0.56628835,0.89826685
COc1ccc(\C=C\CCCCOc2ccc(cc2CCC(O)=O)C(=O)c2cccc(c2)C(O)=O)cc1,LY223982,BRD-K35367061-001-01-1,0.05188064,0.03449387,0.034843143,0.029773382,0.018965228,0.18996505,0.06541073,0.047116343,0.08184658,0.26179847
CCc1ccccc1OC[C@@H](O)CN[C@H]1CCCc2ccccc12,SR-59230A,BRD-K35430135-003-02-3,0.027558384,0.30724335,0.1880683,0.16710126,0.033126466,0.08863207,0.18570805,0.08462709,0.022609169,0.094101906
Cc1cc(=O)n([nH]1)-c1ccccc1,edaravone,BRD-K35458079-001-27-3,0.5908608,0.63937044,0.6405719,0.54998237,0.36838293,0.49269372,0.7237045,0.476527,0.7331729,0.5229626
OC(=O)CN1C(=O)c2cccc3cccc(C1=O)c23,alrestatin,BRD-K35498378-001-06-1,0.112430155,0.109410405,0.17268373,0.08270965,0.077967614,0.25815916,0.19994962,0.14809333,0.20914751,0.21801294
Cc1cc(Nc2ccc(cc2)S(F)(F)(F)(F)F)n2nc(nc2n1)C(C)(F)F,DSM265,BRD-K35498911-001-02-9,0.43008542,0.06492314,0.63202494,0.12869032,0.34544718,0.39210126,0.35501522,0.13446851,0.13302651,0.24972412
CN(C)\N=N\c1nc[nH]c1C(N)=O,dacarbazine,BRD-K35520305-001-16-9,0.65138197,0.67378724,0.8468081,0.5110021,0.9224732,0.76331276,0.8880273,0.6308083,0.5893454,0.78482014
COc1ccc2Sc3ccccc3N(C[C@H](C)CN(C)C)c2c1,levomepromazine,BRD-K35559145-001-01-3,0.17488219,0.45369086,0.1125772,0.12790559,0.21368043,0.33348328,0.11302374,0.117300615,0.17467113,0.19655487
COC(=O)\C=C\c1cc(O)ccc1O,erbstatin-analog,BRD-K35573744-001-06-8,0.5361798,0.66293085,0.7078941,0.5804342,0.68553907,0.69711107,0.5745119,0.5969329,0.5205252,0.7475604
COC(=O)[C@H]1[C@@H](O)CC[C@H]2CN3CCc4c([nH]c5ccccc45)[C@@H]3C[C@H]12,yohimbine,BRD-K35586044-003-14-7,0.009951882,0.11539654,0.03924507,0.04956887,0.06437565,0.2072589,0.07133914,0.13566796,0.045587428,0.14823599
NCC(=O)N1C[C@@H](C[C@H]1C(O)=O)NC(=O)c1ccccc1,danegaptide,BRD-K35589454-003-01-1,0.23190129,0.18494473,0.48056418,0.43204963,0.517725,0.35415503,0.69165397,0.29501995,0.35935944,0.51530296
CC(C)Cc1sc(N)nc1-c1ccc(o1)P(O)(O)=O,CS-917,BRD-K35601925-001-01-9,0.05222689,0.05118282,0.23789386,0.08203278,0.20384726,0.16817017,0.015708271,0.21265753,0.06952092,0.24261647
COc1ccsc1CNCC[C@]1(CCOC2(CCCC2)C1)c1ccccn1,TRV130,BRD-K35626314-003-01-1,0.028113522,0.08554304,0.2377097,0.043878105,0.21926188,0.23375455,0.39515686,0.22979377,0.09321203,0.29955122
OC(=O)Cn1c(cc2ccccc12)C(=O)Nc1nc(cs1)-c1ccccc1Cl,SR-27897,BRD-K35629949-001-02-0,0.021629611,0.017768819,0.07326494,0.011191152,0.0036887713,0.062676795,0.013838487,0.009371035,0.028127238,0.09269343
Oc1cc(=O)[nH]cc1Cl,gimeracil,BRD-K35687421-001-02-5,0.602433,0.5239731,0.6302741,0.6017279,0.5028695,0.60695267,0.66068727,0.68535876,0.6589221,0.71729404
CCCCCCCCCCCCN1CCCCCC1=O,laurocapram,BRD-K35698076-001-01-2,0.16562602,0.3777146,0.43572205,0.10281762,0.3647819,0.32792452,0.37752002,0.19837905,0.3497802,0.48418814
COc1cc2CCN3Cc4c(C[C@H]3c2cc1OC)ccc(OC)c4OC,rotundine,BRD-K35719256-001-02-6,0.12178244,0.09871704,0.085744664,0.03558873,0.06948586,0.25734693,0.07711575,0.1426507,0.07693303,0.19960898
Cc1c(Cl)cccc1S(=O)(=O)Nc1nc(NCCc2ccccc2)nc2CCN(Cc3ccccc3)Cc12,CaMKII-IN-1,BRD-K35772771-001-01-3,0.046247818,0.07477054,0.06954705,0.036398567,0.019598367,0.1250892,0.10049672,0.07565029,0.15741748,0.22764878
COc1cccc(n1)N(C)C(=S)Oc1ccc2CCCCc2c1,liranaftate,BRD-K35775715-001-03-1,0.888645,0.9027587,0.82052034,0.8793764,0.92912525,0.71251214,0.92856395,0.8815319,0.93174446,0.85553396
CCOc1cc(cc(OCC)c1OCC)C(=O)Nc1ccc(Cl)c(c1)-c1nc2ccccc2[nH]1,SANT-2,BRD-K35781423-001-01-6,0.110199906,0.013204543,0.01326109,0.04083773,0.040481757,0.13047439,0.048310325,0.03362207,0.11485119,0.15681651
CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,polidocanol,BRD-K35798650-001-01-4,0.08845164,0.22347744,0.11701862,0.40458623,0.2179813,0.2340527,0.11472325,0.1769531,0.3142058,0.40934545
OC(=O)Cc1cccc2c1oc(cc2=O)-c1ccccc1,mitoflaxone,BRD-K35882976-001-04-7,0.45959535,0.19060418,0.3886335,0.14870879,0.18559673,0.45075655,0.27135813,0.30851865,0.15389882,0.33488798
COCc1c(CN2CCOCC2)n2ncnc(N)c2c1-c1ccc(NC(=O)Nc2cc(ccc2F)C(F)(F)F)c(F)c1,ACTB-1003,BRD-K35936936-001-01-6,0.47700706,0.4794005,0.6841377,0.825388,0.7440682,0.7031049,0.5823703,0.9128379,0.50899625,0.6929328
CC[C@@H](CO)NC(=O)[C@H]1CN(C)[C@@H]2Cc3cn(C)c4cccc(C2=C1)c34,methysergide,BRD-K35941380-050-27-9,0.011060262,0.062345877,0.012621062,0.046062943,0.010358107,0.09031323,0.009244483,0.0327414,0.02336946,0.08336245
CCOc1cc(\C=C2/C(C)=NN(C2=O)c2ccccc2)cc(Cl)c1OCC(=O)OC,SJ-172550,BRD-K35945299-001-02-6,0.11151414,0.011177894,0.0036413996,0.050954077,0.014062596,0.27184302,0.028566824,0.020321168,0.022739735,0.18389235
OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@@H](O)C(O)=O,calcium-gluceptate,BRD-K35952844-236-01-6,0.06643042,0.10981297,0.24935928,0.27340868,0.08646253,0.23499207,0.18408003,0.20402655,0.048164137,0.27790335
Oc1ccc(Cl)cc1C(=O)Nc1ccc(cc1Cl)[N+]([O-])=O,niclosamide,BRD-K35960502-001-19-2,0.72835976,0.7811229,0.92466813,0.87026745,0.8532542,0.7868625,0.72357947,0.83102614,0.8495402,0.80745035
O=C1N=C2C=CC=CN2C11Cc2ccccc2C1,ZSET1446,BRD-K35984734-001-02-9,0.06485566,0.07169903,0.076249324,0.058938112,0.05131399,0.1108597,0.012785782,0.031419266,0.024898207,0.14253241
COc1ccc(C[C@H](N)C(=O)N[C@@H]2[C@@H](CO)O[C@H]([C@@H]2O)n2cnc3c(ncnc23)N(C)C)cc1,puromycin,BRD-K36007650-300-09-9,0.10561003,0.15151596,0.038554955,0.00887956,0.035462942,0.22589555,0.003274996,0.023910366,0.074960046,0.48089108
C[C@H]1CN(CC(=O)Nc2ccc3Sc4c(Cc3c2)cccc4-c2cc(=O)cc(o2)N2CCOCC2)C[C@@H](C)O1,KU-60019,BRD-K36016295-001-04-5,0.12492412,0.1683258,0.061528336,0.1369849,0.10777588,0.24907763,0.27069655,0.03193105,0.08884927,0.2371377
Nc1ncnc2nc(cc(-c3cccc(Br)c3)c12)-c1ccc(nc1)N1CCOCC1,ABT-702,BRD-K36021395-300-02-4,0.23163019,0.15497194,0.27233994,0.40545046,0.45729926,0.5266491,0.25453267,0.19353734,0.18805498,0.5593375
CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H](NC(=O)[C@H](CCCNC(N)=N)NC(=O)[C@@H](N)CC(O)=O)C(C)C)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N1CCC[C@H]1C(O)=O,TXA127,BRD-K36040345-001-01-1,0.12121302,0.024142385,0.90931565,0.8301623,0.27651963,0.14776307,0.59536177,0.65912485,0.09221097,0.8688618
C[C@H]1C[C@H](C)C(=O)[C@@H](C1)[C@H](O)CC1CC(=O)NC(=O)C1,cycloheximide,BRD-K36055864-001-19-2,0.27910557,0.2733217,0.45369804,0.20766707,0.22036074,0.45751354,0.55385476,0.3517278,0.17208576,0.44871923
CN[C@H]1[C@@H](O)[C@H]2O[C@@H](O[C@@H]3[C@@H](N)C[C@@H](N)[C@H](O)[C@H]3O)[C@H](N)C[C@@H]2O[C@@H]1O[C@H]1O[C@H](CO)[C@@H](N)[C@H](O)[C@H]1O,apramycin sulfate,BRD-K36062294-001-04-0,0.09014065,0.1182392,0.09461803,0.09025315,0.022129416,0.19792438,0.07391412,0.0019064421,0.13481289,0.4078499
CCC1(CC)C(=O)NC=CC1=O,pyrithyldione,BRD-K36116267-001-15-3,0.17405248,0.13788569,0.43070146,0.19145894,0.37801445,0.40559444,0.34559113,0.28736186,0.37221298,0.5357147
CC1=CC(=O)c2c(O)cccc2C1=O,plumbagin,BRD-K36137799-001-06-9,0.6487191,0.7838722,0.8921828,0.7821365,0.6991372,0.71255946,0.87343556,0.76930726,0.86980146,0.6801116
CCNC(=O)NS(=O)(=O)c1sc(CC(C)C)cc1-c1ccc(Cn2c(C=O)c(OC)nc2-c2ccccc2)cc1,AVE-0991,BRD-K36154108-001-01-7,0.5907702,0.15958658,0.14656293,0.12310024,0.34401622,0.23888448,0.14713326,0.058733627,0.53780395,0.3954031
Oc1c(I)cc2c(Oc3c(I)c(O)c(I)cc3C22OC(=O)c3c2c(Cl)c(Cl)c(Cl)c3Cl)c1I,rose-bengal-lactone,BRD-K36163066-304-02-4,0.33298016,0.83108336,0.7659483,0.708535,0.82415056,0.74995255,0.6715216,0.799137,0.7431896,0.5684892
NC(=O)c1cn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c2ncnc(N)c12,sangivamycin,BRD-K36169695-001-02-9,0.9686535,0.9518197,0.94913256,0.8587034,0.94074035,0.9358064,0.73722154,0.81280154,0.888701,0.93602425
Cc1cc(C)c(N(Cc2ccccc2)S(=O)(=O)c2ccc(OCCNC(=O)c3cc4ccccc4o3)cc2)c(c1)C(=O)NO,WAY-170523,BRD-K36198571-001-02-0,0.24386506,0.01841511,0.04532706,0.046158575,0.11656861,0.11834384,0.058581084,0.03869679,0.18161064,0.3666901
C[C@@H]1O[C@@H](O[C@@H]2[C@@H](O)[C@H](OCCc3ccc(O)c(O)c3)O[C@H](CO)[C@H]2OC(=O)\C=C\c2ccc(O)c(O)c2)[C@H](O)[C@H](O)[C@H]1O,verbascoside,BRD-K36201510-001-06-7,0.2690539,0.2125626,0.20804353,0.19684882,0.69119793,0.4405427,0.19445965,0.074879915,0.5668,0.31234258
CN(C)CC\C=C1\c2ccccc2Sc2ccc(Cl)cc12,chlorprothixene,BRD-K36207157-001-07-0,0.07938026,0.21859778,0.12004596,0.036908202,0.26867864,0.2780643,0.0519615,0.106381536,0.0789823,0.228173
Cc1ccc2c(Br)cc(Br)c(OC(=O)c3ccccc3)c2n1,broxaldine,BRD-K36222532-001-01-8,0.1491423,0.25462255,0.32884872,0.38948652,0.24439691,0.35247573,0.26165903,0.23607635,0.30354422,0.32945952
[O-][NH2+]N(CCCl)C(=O)NCCCl,carmustine,BRD-K36234266-001-09-8,0.5815378,0.62072974,0.762092,0.37969756,0.84120834,0.77403355,0.5699571,0.4643977,0.6630843,0.79872215
[O-][N+](=O)c1cc(C(=O)NCC=C)c2[nH]c(Nc3ccc(Cl)c(Cl)c3)nc(=O)c2c1,AZ-10417808,BRD-K36258877-001-03-1,0.9757372,0.9150814,0.9914158,0.99355525,0.97942036,0.9177868,0.9869528,0.95034987,0.9655663,0.9673464
CC(=O)N[C@@H]1[C@@H](O)C[C@](O)(O[C@H]1[C@H](O)[C@H](O)CO)C(O)=O,aceneuramic-acid,BRD-K36262466-001-06-3,0.018364705,0.03287094,0.10751485,0.13829947,0.14781147,0.2494707,0.07394231,0.056783438,0.049459107,0.18518421
CN(C)C(=N)NCCC[C@H](N)C(O)=O,asymmetrical-dimethylarginine,BRD-K36269323-300-02-6,0.05504538,0.04717497,0.027611872,0.15467407,0.041481785,0.10620896,0.1551296,0.06259137,0.049301933,0.1845208
OC[C@H]1O[C@@H](Oc2cc3ccc(=O)oc3cc2O)[C@@H](O)[C@@H](O)[C@@H]1O,esculin,BRD-K36270037-001-01-7,0.9472504,0.47321594,0.87234163,0.41144416,0.70939493,0.85656184,0.47276628,0.59297395,0.77233934,0.6969319
C\C(=N/c1ccccc1N)c1c(C)cc(=O)n(O)c1O,SUN-B-8155,BRD-K36274133-001-01-2,0.7247001,0.7530459,0.7786646,0.8062924,0.48482662,0.7351192,0.5142556,0.7070243,0.65488815,0.7903843
CC[C@H](NC(=O)[C@H](CS(=O)(=O)CC1CC1)N[C@@H](c1ccc(F)cc1)C(F)(F)F)C(=O)C(=O)NC1CC1,VBY-825,BRD-K36338614-001-01-3,0.225604,0.4426442,0.43810746,0.5874787,0.8186013,0.52630144,0.17366017,0.8043668,0.28182644,0.8197579
COc1cc2c3n([C@H](C)c4ccccn4)c(=O)[nH]c3cnc2cc1-c1c(C)noc1C,I-BET151,BRD-K36363294-001-04-2,0.25855842,0.09800861,0.3965094,0.597927,0.08930274,0.17896107,0.31427798,0.205248,0.4425233,0.34438884
CO[C@@H]([C@@H]1Cc2cc3cc(O[C@H]4C[C@@H](O[C@H]5C[C@@H](O)[C@H](O)[C@@H](C)O5)[C@@H](O)[C@@H](C)O4)c(C)c(O)c3c(O)c2C(=O)[C@H]1O[C@H]1C[C@@H](O[C@H]2C[C@@H](O[C@H]3C[C@](C)(O)[C@H](O)[C@@H](C)O3)[C@H](O)[C@@H](C)O2)[C@H](O)[C@@H](C)O1)C(=O)[C@@H](O)[C@@H](C)O,plicamycin,BRD-K36368047-001-01-7,0.5062369,0.8187498,0.66603273,0.590918,0.7654626,0.9436859,0.87482953,0.84711164,0.55996865,0.96286553
COC(=O)C1=C(C)NC(C)=C(C1c1ccccc1OC(F)F)C(=O)OC,riodipine,BRD-K36379990-001-01-1,0.13339935,0.41354573,0.075607814,0.34832865,0.40747616,0.46795437,0.20167972,0.36118653,0.05351292,0.41961184
Oc1ccc2C[C@H]3N(CC4CC4)CC[C@@]45[C@@H](Oc1c24)c1[nH]c2[C@@H]4Oc6c7c(C[C@H]8N(CC9CC9)CC[C@@]47[C@@]8(O)Cc2c1C[C@@]35O)ccc6O,nor-binaltorphimine,BRD-K36381762-300-02-7,0.9040605,0.92699957,0.98449576,0.9854181,0.83268744,0.8868465,0.93915313,0.96807843,0.67587805,0.9355602
C[C@H]1CCO[C@H]2Cn3cc(C(=O)NCc4ccc(F)cc4F)c(=O)c(O)c3C(=O)N12,dolutegravir (gsk1349572),BRD-K36386086-001-01-1,0.90654755,0.9408387,0.9551009,0.9425736,0.97259426,0.88098955,0.98068136,0.9495004,0.9600374,0.9505325
Cn1ccc2cc3N(CCc3cc12)C(=O)Nc1cccnc1,SB-206553,BRD-K36395411-003-02-2,0.29489344,0.2892852,0.6158453,0.32394508,0.5221826,0.48254797,0.3149598,0.49898753,0.44372928,0.2888508
Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2cc(F)ccc2C#N)c1=O,trelagliptin,BRD-K36407194-001-02-9,0.105685234,0.32450584,0.17571917,0.12661909,0.06869945,0.12795511,0.15417525,0.12672807,0.110262826,0.28705573
N[C@H](Cc1cnc[nH]1)C(O)=O,copper-histidine,BRD-K36449075-001-01-0,0.15343048,0.01626293,0.39060497,0.46657526,0.06493588,0.3767076,0.48546192,0.35461506,0.17122796,0.56956893
CC(=C)[C@@H]1[C@H]2OC(=O)[C@H]1[C@]1(O)C[C@H]3O[C@]33C(=O)O[C@H]2[C@]13C,picrotoxinin,BRD-K36461289-001-05-8,0.6334985,0.9541251,0.8653107,0.8585436,0.8220034,0.6868299,0.6686036,0.73991793,0.8985081,0.8022129
Cc1c(Cc2ccc3ccccc3n2)c2cc(F)ccc2n1CC(O)=O,OC000459,BRD-K36463073-001-01-3,0.07652126,0.12210351,0.060943495,0.09003137,0.064689755,0.27352977,0.24731843,0.06348188,0.067442805,0.3076416
CC(C)(OCc1nn(Cc2ccccc2)c2ccccc12)C(O)=O,bindarit,BRD-K36467523-001-02-8,0.48217818,0.7068479,0.7213065,0.50782514,0.35861725,0.6498983,0.70189697,0.76743543,0.5039131,0.6487877
O[C@H]([C@@H](O)C(O)=O)C(O)=O,tartaric-acid,BRD-K36474365-001-06-6,0.10544914,0.41635346,0.49503976,0.41031885,0.49572986,0.40085787,0.5072313,0.513586,0.45571002,0.46292037
COc1ccccc1NC(=O)OCC1CCN(CC1)C(=O)OC(C)(C)C,GW-542573X,BRD-K36485341-001-01-2,0.115286864,0.009009067,0.025730575,0.011177404,0.028403888,0.08699442,0.02110227,0.007708807,0.02573663,0.1589877
OC[C@@H](O)[C@H](O)[C@@H](O)[C@H](O)CO,sorbitol,BRD-K36513555-001-02-0,0.23831192,0.25595403,0.28014553,0.34899348,0.23546045,0.25275585,0.29182622,0.35790342,0.15597768,0.39738342
Cc1cc(\C=c2\sc3nc4ccccc4n3c2=O)c(C)n1-c1ccccc1,ITX3,BRD-K36515744-001-02-7,0.45391947,0.10642901,0.2470458,0.20308852,0.26018554,0.43506515,0.19430427,0.3183511,0.20079167,0.2551072
NC[C@@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3N)[C@@H]2O)[C@H](N)[C@@H](O)[C@@H]1O,paromomycin,BRD-K36524108-065-03-2,0.8607852,0.80190426,0.9043973,0.89700705,0.9038033,0.9245031,0.86496186,0.7094475,0.9636958,0.89893955
CC(C)NCCCn1c(Sc2cc3OCOc3cc2I)nc2c(N)ncnc12,PU-H71,BRD-K36529613-001-02-6,0.25951716,0.28397772,0.22358537,0.47588733,0.22656383,0.6065026,0.29626533,0.453003,0.47754076,0.57959586
O[C@H]([C@H]1C[C@@H]2CC[N@]1C[C@@H]2C=C)c1ccnc2ccccc12,cinchonine,BRD-K36551084-001-04-9,0.23866107,0.6851925,0.4449193,0.14947645,0.55218923,0.34752467,0.52338636,0.1335564,0.17031428,0.6217419
O[C@H]1CCN(C1)C(=O)Nc1cnn2ccc(nc12)N1CCC[C@@H]1c1cc(F)ccc1F,larotrectinib,BRD-K36574127-001-01-3,0.43272278,0.15479404,0.6957382,0.4586993,0.6168403,0.46726435,0.63229096,0.67317444,0.58714086,0.6416114
O[C@H]1CCN(C1)C(=O)Nc2cnn3ccc(nc23)N4CCC[C@@H]4c5cc(F)ccc5F,larotrectinib,BRD-K36574127-001-03-9,0.43272278,0.15479404,0.69573826,0.4586993,0.61684036,0.46726435,0.63229096,0.6731744,0.58714086,0.6416114
CC[C@@H]1C[C@H](N(Cc2cc(cc(c2)C(F)(F)F)C(F)(F)F)C(C)=O)c2cc(ccc2N1C(=O)OC(C)C)C(F)(F)F,CP-532623,BRD-K36611520-001-01-6,0.409883,0.05028942,0.017839663,0.09176078,0.07372139,0.10768653,0.0624116,0.42109403,0.05622559,0.28400132
CC(C)c1cc(c(C)cc1OI)-c1cc(C(C)C)c(OI)cc1C,thymol-iodide,BRD-K36617478-001-01-5,0.07688496,0.18510167,0.13045336,0.06518662,0.20492856,0.2472254,0.19067559,0.0853854,0.14352359,0.24330936
CC1(C)CCC(C)(C)c2cc(NC(=O)c3ccc(cc3)C(O)=O)ccc12,tamibarotene,BRD-K36627727-001-05-4,0.26312312,0.35734603,0.19801146,0.20211305,0.20319632,0.37785545,0.28674912,0.15065421,0.23362629,0.37366912
Cc1ccc2[nH]c(N)nc(=O)c2c1Sc1ccncc1,nolatrexed,BRD-K36636143-001-01-0,0.47920215,0.3486411,0.57284164,0.7455703,0.5638117,0.6848432,0.6255947,0.37504074,0.40808252,0.58433086
CCCCOc1ccc(CC(=O)NO)cc1,bufexamac,BRD-K36660044-001-23-4,0.37376055,0.24221855,0.430873,0.2022086,0.49546155,0.27353013,0.48730338,0.33478343,0.31163388,0.3271411
COC(=O)N1CCN(Cc2cccc(NC(=O)Nc3ccc(C)nc3)c2F)CC1,omecamtiv-mecarbil,BRD-K36680103-001-01-6,0.27610484,0.28005868,0.27628312,0.14937128,0.35886264,0.33366433,0.3797187,0.24280158,0.31823748,0.46238485
CN([C@@H](CN1CCCC1)c1ccc(cc1)-c1cccc(c1)C(N)=O)C(=O)CN1C(=O)COc2cc(Cl)c(Cl)cc12,GSK1562590,BRD-K36697397-003-01-1,0.060430236,0.058094133,0.031775385,0.037276827,0.012375751,0.07078168,0.10594637,0.10491152,0.018447591,0.13796076
